URL,Start Time,End Time
tTOC5mwsNoQ, 150.000, 160.000
tU83qqoaxFw, 0.000, 10.000
tUO48FxvqrE, 10.000, 20.000
tVrmFlGXTq8, 20.000, 30.000
tX1rkHnj8QQ, 90.000, 100.000
tXALVEqXWo8, 0.000, 10.000
tfAW5gyJ_S4, 40.000, 50.000
tjMvXr111pU, 0.000, 10.000
tkqJswwHa9k, 40.000, 50.000
tpG6ysNhMUY, 0.000, 10.000
tpv-1vCknO8, 10.000, 20.000
tqMmfZIl94I, 20.000, 30.000
tsfzZSROdo4, 10.000, 20.000
txkAMfBFkgE, 10.000, 20.000
ty1xDRr2-t4, 0.000, 10.000
tyRiLmFgMEA, 20.000, 30.000
u144zxm2bRg, 100.000, 110.000
u1G52IZ8Cbk, 30.000, 40.000
u2MBIdidanE, 10.000, 20.000
u3O1y9CN0fk, 160.000, 170.000
u65QfFA-TxQ, 40.000, 50.000
u6sVk8Xkmec, 80.000, 90.000
uEGmSXjPm4c, 20.000, 30.000
uEOJaMH4JLM, 0.000, 10.000
uF4k2iihF_w, 10.000, 20.000
uIk-yrWhbaY, 0.000, 10.000
uJG-JEeTXr4, 60.000, 70.000
uQ0qubhRR2Q, 10.000, 20.000
uSyyPtczxtU, 80.000, 90.000
uUduTh2ZzwI, 50.000, 60.000
uUyB1TgaDFE, 100.000, 110.000
uVD_CgAujMg, 130.000, 140.000
uXVJ3NkEZyk, 30.000, 40.000
uc8v4aEsAhM, 10.000, 20.000
ud7_X9t1-4M, 60.000, 70.000
udgKV1-Fi_4, 10.000, 20.000
ujMt0-D-x2k, 0.000, 10.000
ukOdocDVd80, 50.000, 60.000
uln4khwaf7E, 190.000, 200.000
uoUCPWJfEgQ, 90.000, 100.000
uq9i7LEAmQ0, 10.000, 20.000
uti5ldnfeS0, 10.000, 20.000
uwrFGlGnDu0, 40.000, 50.000
uy8KyIllHhE, 0.000, 10.000
uzO8bUOd6ck, 0.000, 10.000
v-WqmgKJJrM, 10.000, 20.000
v0C1Bs2unok, 20.000, 30.000
v5JAmkyRk4c, 20.000, 30.000
v6D2ibID0UY, 40.000, 50.000
v7qze-s6koY, 0.000, 10.000
v82l2TYzLnw, 50.000, 60.000
vB3VaGv_nPo, 100.000, 110.000
vCpmdAGbPP8, 10.000, 20.000
vFwZTZUOoBI, 10.000, 20.000
vHF-_ap6yxI, 250.000, 260.000
vHZQht-r5fg, 10.000, 20.000
vIYrc23SCf0, 30.000, 40.000
vJrjSeP17yE, 40.000, 50.000
vK9N2fN5UKY, 0.000, 10.000
vL_J9I3PFxw, 20.000, 30.000
vN7NokdkJlA, 0.000, 10.000
vNW_l-G2Duc, 0.000, 10.000
veRqCvc9QXw, 280.000, 290.000
vn947ratzic, 40.000, 50.000
vp79nndMSUY, 40.000, 50.000
vr719DikOQg, 20.000, 30.000
vtIKN1ediiE, 80.000, 90.000
w-I25vwmQhw, 10.000, 20.000
w02RC-xStmI, 0.000, 10.000
w2JXXIAdUdg, 10.000, 20.000
w4Hko2YuXGg, 80.000, 90.000
w4Zte-pNGEU, 30.000, 40.000
w6jTUhghAVU, 30.000, 40.000
wCt_6lVY1gc, 20.000, 30.000
wHlBSb6a9c0, 0.000, 10.000
wPIPqICmmPE, 20.000, 30.000
wPQKY6sMDeI, 0.000, 10.000
wPnsy44uxw0, 10.000, 20.000
wUCwl3W3V9o, 140.000, 150.000
wVCmvVtMiTw, 90.000, 100.000
wVVIjDDycKk, 40.000, 50.000
wVaMAssdZVs, 30.000, 40.000
wWGGGynn3Fw, 80.000, 90.000
wWN-BqGYJGs, 40.000, 50.000
wWQPCqOY0HM, 40.000, 50.000
wYnPfJyPJKc, 40.000, 50.000
wYu0nZ6ghuc, 10.000, 20.000
waeIEWCEsp8, 200.000, 210.000
wbMMt6lgv6k, 40.000, 50.000
wbjx532-pME, 30.000, 40.000
weV1SsJ3Jag, 10.000, 20.000
wg38Y-nkJQI, 40.000, 50.000
wg9p4cJFu7A, 170.000, 180.000
wkwg8_7SJOg, 30.000, 40.000
wnF0_lXnkGs, 40.000, 50.000
wnnHcidRREw, 90.000, 100.000
wnpB-4kWW2o, 0.000, 10.000
wo6M8gIBEnI, 60.000, 70.000
wsH_hywSG6M, 0.000, 10.000
wsI_uTH5zb0, 10.000, 20.000
wst2cd-pMYA, 10.000, 20.000
wt39zY03MPI, 20.000, 30.000
wwz3mYZ1t1s, 20.000, 30.000
wy0SNCp6b00, 10.000, 20.000
x1ulW_aTE2g, 30.000, 40.000
x5aZd05ApOo, 40.000, 50.000
x5h5sKp7j3c, 20.000, 30.000
x8dBWBQo8PY, 70.000, 80.000
xBFju3wjPfw, 30.000, 40.000
xBLM00t4Ag4, 10.000, 20.000
xBRvPCGexs4, 20.000, 30.000
xCBvRBB9sGM, 0.000, 10.000
xEsB2WX4eA8, 0.000, 10.000
xJ_Bf5TT2X0, 40.000, 50.000
xJvApernoL4, 0.000, 10.000
xLGq083v1M0, 20.000, 30.000
xM43gOQGvxU, 30.000, 40.000
xQuvb_wecxI, 0.000, 10.000
xS6SjCEQsdg, 260.000, 270.000
xSfemSQSBjQ, 70.000, 80.000
xUQfKvJUg7s, 20.000, 30.000
xVN49Kj9NXw, 30.000, 40.000
xVSMZp7l8vw, 150.000, 160.000
xWAVbE-wn50, 30.000, 40.000
xWJr4mNiX7s, 20.000, 30.000
xWfN5uzTypk, 20.000, 30.000
x_OSzgL0tJo, 40.000, 50.000
xcAm7D6Oij8, 60.000, 70.000
xeURQrj8Pc4, 20.000, 30.000
xfnVgZJzKU8, 10.000, 20.000
xiqHrUKmPJE, 20.000, 30.000
xkh4FKuZTww, 60.000, 70.000
xleYAQNxg94, 0.000, 10.000
xpydGpe-wUI, 170.000, 180.000
xrPwmCFAyB4, 40.000, 50.000
xsxjI9oWca0, 20.000, 30.000
xuTKwmKQw1Q, 20.000, 30.000
xu_Q9Xp0rTc, 40.000, 50.000
xvp1xuH5_pQ, 80.000, 90.000
xwz6gPusPPA, 50.000, 60.000
xytkoYk_Bf4, 90.000, 100.000
xzKKf9bKNUo, 10.000, 20.000
y1CeHqwe_NY, 0.000, 10.000
y65zFT_Uy1Q, 10.000, 20.000
y7OYBmQEFBc, 0.000, 10.000
yAAk7zRHStE, 40.000, 50.000
yAeL2iU1LJo, 0.000, 10.000
yAhJBJcJQPg, 10.000, 20.000
yAn_htCzCos, 80.000, 90.000
yCc92iTYnOs, 40.000, 50.000
yFRLZY-_QJc, 50.000, 60.000
yHRLqGdgc6I, 40.000, 50.000
yI0To_lIIYw, 30.000, 40.000
yL-kJ8L2mmM, 50.000, 60.000
yL3gKa6YLoM, 40.000, 50.000
yMB7v6DQ730, 30.000, 40.000
yOSmRAK0Xy4, 190.000, 200.000
ySZQ1NrnX6Y, 10.000, 20.000
yTIG4-PwRWE, 30.000, 40.000
yTgrjLOGpiY, 50.000, 60.000
yTzMPv7IdXQ, 30.000, 40.000
yVsUbk7LRRc, 20.000, 30.000
yWOeusquiJk, 20.000, 30.000
yZBD0vEMRsY, 50.000, 60.000
y_oU8QfMgwI, 160.000, 170.000
y_vT7UUhmvs, 0.000, 10.000
yeSfVtnb9hU, 60.000, 70.000
yggoYiBXueo, 370.000, 380.000
ygzDxlvP-W0, 20.000, 30.000
yhLjAy-Ev14, 20.000, 30.000
ylffRmbOWdY, 30.000, 40.000
yqD4xf9M4xY, 100.000, 110.000
yrTqAYH5OM0, 30.000, 40.000
yv2SWPaxsRo, 10.000, 20.000
ywEfSiMpx5E, 20.000, 30.000
yxqnm-GR2v0, 40.000, 50.000
yyuuiFG_Ihk, 80.000, 90.000
yzQmvFyFM_g, 20.000, 30.000
z-8Tfagz4KI, 160.000, 170.000
z-c6nQUcuXo, 10.000, 20.000
z11n7rI1xfc, 60.000, 70.000
z2-ZsDmAumg, 110.000, 120.000
z215-ZWVy-E, 10.000, 20.000
z2HcHDTuc6M, 30.000, 40.000
z2dHVKtV0vw, 50.000, 60.000
z4UwfWoTYe4, 0.000, 10.000
z6YcHSMRdaY, 80.000, 90.000
z7X9TUqSchw, 0.000, 10.000
z7jxI-on14A, 120.000, 130.000
z9FbXQAbEdA, 70.000, 80.000
zDCSxNmi8wU, 30.000, 40.000
zDP-iXuZokM, 0.000, 10.000
zEP3oUfie8Q, 390.000, 400.000
zF0erhhIl_w, 190.000, 200.000
zGQdICF6wz4, 40.000, 50.000
zIKzSkaTG2U, 0.000, 10.000
zId6UwLVAbo, 150.000, 160.000
zIwa1M5Es88, 0.000, 10.000
zKOEdFvgKIE, 0.000, 10.000
zPDCYjTXimY, 20.000, 30.000
zY7xhmkELXo, 20.000, 30.000
z_Cd0Jl4THY, 50.000, 60.000
zao4esO7mB8, 200.000, 210.000
zbxrAWbi-NQ, 80.000, 90.000
zezYyC4AsO0, 220.000, 230.000
zfaFrevp7JQ, 30.000, 40.000
zg-GP0to720, 40.000, 50.000
zhHLleIs8sE, 40.000, 50.000
zkhgHnyL5bk, 20.000, 30.000
zmE1OXW2qRs, 10.000, 20.000
zom85VGG6tk, 20.000, 30.000
zrkC7uHkm4c, 0.000, 10.000
zt6cGnOlVRg, 20.000, 30.000
zvLcOfhGcGo, 0.000, 10.000
zvjApO8sl5E, 20.000, 30.000
zzvWbSyZfr0, 0.000, 7.000
